Name,DOB,SSN,Zip,Workclass,Education,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Country,Target,Age,Capital Gain,Capital Loss
Storm Wombwell,11/15/2003,379-07-8383,9979,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,20,15024,0
Vittoria Rowbury,3/1/1967,115-27-8001,19477,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,56,0,0
Nap Fairleigh,10/8/2011,893-82-1054,5965,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,38,United-States,<=50K,12,0,0
Janey Loftus,7/16/1999,879-84-2056,51354,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,76,United-States,<=50K,24,0,0
Nola Dismore,12/19/1956,831-11-9753,16300,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,67,0,0
Tobie Gobell,11/4/1963,481-09-0916,61933,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,60,0,0
Jillane Saenz,9/11/1994,686-21-1445,12853,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,35,United-States,<=50K,29,0,0
Josefina Berthelet,6/18/1971,238-16-6495,65109,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,,<=50K,52,0,0
Ashien Kobiera,3/26/1988,601-72-3355,74954,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,65,United-States,>50K,35,15024,0
Gav Blemen,12/10/2010,230-81-3768,82282,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,13,0,0
Riki Videan,4/7/1986,650-67-8253,47756,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,<=50K,37,0,0
Adolphus Duffil,10/30/1960,627-74-8531,60573,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K,63,0,0
Valeria Alleyne,11/16/1967,171-73-9104,58804,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,56,0,0
Caro Mears,2/24/2008,769-88-5395,49417,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,15,0,0
Vinny Pottell,12/17/1973,228-57-2038,13944,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40,Philippines,<=50K,50,0,0
Sullivan Edwick,11/23/1976,789-48-7564,8909,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,32,United-States,<=50K,47,0,0
Claretta Clucas,12/4/2011,226-03-3595,12576,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,40,United-States,<=50K,12,0,0
Bradney Brouncker,7/2/1997,794-75-8736,47339,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,26,0,0
Farrand Gaw,7/25/1996,390-37-2046,99645,Private,Some-college,10,Never-married,Transport-moving,Own-child,Black,Male,40,United-States,<=50K,27,0,0
Mendy Lightowler,12/5/1989,201-06-7917,63310,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,34,0,0
Abra Stannering,8/1/2006,104-73-6253,59287,Private,10th,6,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,<=50K,17,0,0
Jackquelin Kunzler,6/27/1960,570-75-1165,9384,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,>50K,63,4386,0
Warden McClounan,7/6/2012,148-65-4396,57655,Private,11th,7,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,11,0,0
Abbie McGruar,10/7/1993,817-29-4858,83325,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,30,0,2174
Odetta Rymer,5/29/1973,773-15-5665,55489,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,40,United-States,<=50K,50,0,0
Karalee Sallier,2/12/1972,614-27-0007,18968,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,51,0,0
Lari Jobes,6/25/1993,467-19-0387,88382,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Female,40,Peru,<=50K,30,0,0
Yardley Crosfield,11/27/1960,662-39-3114,62432,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,63,0,0
Earle Trathen,10/22/1979,768-32-2483,45435,Private,Bachelors,13,Divorced,Machine-op-inspct,Other-relative,White,Male,40,United-States,<=50K,44,0,0
Irwin Dalliwatr,4/9/1995,537-70-3618,41666,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,28,0,0
Benedict Mosdall,8/2/1979,730-62-5015,45627,Local-gov,Assoc-acdm,12,Never-married,Protective-serv,Unmarried,White,Male,40,United-States,<=50K,44,0,0
Bettina Celle,8/25/1979,163-32-0151,49616,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,60,United-States,>50K,44,0,0
Antonius Banghe,12/21/1998,104-85-0594,68850,State-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,15,,<=50K,25,0,0
Willard Gillio,7/12/1966,748-21-0087,10110,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,57,0,0
Nancee Cowndley,11/30/1972,762-17-2817,84740,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,51,0,0
Saxe Biggadike,1/23/2002,850-72-2809,39883,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,21,0,0
Legra Sketcher,5/6/2003,534-89-0700,19447,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,20,0,0
Tracy Cawker,4/23/1983,599-42-0673,99366,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,40,0,0
Minor Fransemai,1/26/1992,126-39-8729,48339,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,>50K,31,0,0
Llewellyn Purshouse,12/4/1961,557-03-6498,9811,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K,62,0,0
Addy Preon,10/11/1961,479-90-2494,61843,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,30,,<=50K,62,0,0
Estrellita Doggett,2/28/1988,684-86-6823,36660,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,35,0,0
Rees Bakes,6/29/1981,416-31-5858,18127,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K,42,0,0
Carmina Eberz,5/6/2005,699-72-3966,76618,Local-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K,18,0,0
Ibby Pelz,7/12/2001,294-02-4318,89455,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,<=50K,22,0,0
Gael Rudwell,3/31/1963,870-06-8879,23342,Private,HS-grad,9,Never-married,Protective-serv,Unmarried,White,Male,44,United-States,<=50K,60,0,0
Anastassia Moreinu,9/6/1975,444-38-4408,66241,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,50,United-States,>50K,48,0,0
Monty Hooks,12/26/1951,793-27-9192,44068,Private,Bachelors,13,Never-married,Sales,Other-relative,White,Female,45,United-States,<=50K,72,0,0
Roosevelt Keling,12/4/1993,677-02-1614,92475,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,30,0,0
Omero Birmingham,11/24/1970,277-22-9164,13130,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,53,0,1876
Rusty Lambie,9/17/1965,891-57-4416,44556,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,58,0,0
Ronnie Munns,9/18/1967,533-83-2980,70265,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,56,0,0
Tyson Black,4/29/2003,484-42-3632,99862,,11th,7,Married-civ-spouse,,Husband,White,Male,40,United-States,<=50K,20,0,0
Linzy Heales,12/12/1983,690-62-0561,12935,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,40,0,1887
Basilio Tripet,9/17/1974,500-60-0340,19654,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,30,United-States,<=50K,49,0,0
Genevra Beattie,3/6/1968,269-53-7446,31497,Private,1st-4th,2,Never-married,Other-service,Other-relative,White,Female,40,Guatemala,<=50K,55,0,0
Beryle Elsmore,3/3/1971,509-69-5014,22855,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K,52,7298,0
Martguerita Semmence,2/20/1984,427-05-9641,20261,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,39,0,0
Smitty Stathers,10/4/2001,883-34-1609,69809,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Italy,<=50K,22,0,0
Kiersten Flawith,2/11/1958,292-50-9826,29338,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,45,United-States,<=50K,65,0,0
Latia Lasslett,6/8/1977,874-09-7813,63779,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,46,0,0
Biddy Sivess,11/29/1975,296-49-1371,7621,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,48,0,0
Rockwell Tolhurst,8/18/1960,446-06-1195,47649,Self-emp-inc,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Female,45,United-States,<=50K,63,0,0
Carlota Winterton,12/16/1958,400-45-6205,23460,Private,12th,8,Never-married,Adm-clerical,Own-child,White,Male,38,,<=50K,65,0,0
Cecelia Samter,5/17/1964,700-79-5879,18093,Private,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,46,United-States,<=50K,59,0,0
Kassi Macartney,4/16/1968,637-42-2654,47046,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,55,0,0
Aleta Acott,12/16/1950,851-59-1873,51027,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,73,0,0
Bambie Yukhtin,8/19/1979,631-25-1589,95713,,7th-8th,4,Married-civ-spouse,,Husband,White,Male,4,United-States,<=50K,44,0,0
Halette Gallaher,5/20/2003,216-77-2359,48655,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K,20,0,0
Maribel Harmstone,1/26/1974,190-04-5613,51998,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,45,China,>50K,49,0,0
Kippie MacPherson,10/17/1996,441-77-0745,22473,Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,40,United-States,<=50K,27,0,0
Biron Clemes,2/13/1993,757-99-2548,83988,,Masters,14,Married-civ-spouse,,Wife,White,Female,48,United-States,>50K,30,0,1887
Minne Winteringham,3/19/1979,316-20-8615,5492,Private,11th,7,Separated,Craft-repair,Not-in-family,White,Male,45,Germany,<=50K,44,0,0
Jessy Tatton,10/11/1969,187-32-3386,84887,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,60,United-States,>50K,54,14084,0
Westleigh Million,6/13/1986,345-90-3085,4761,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K,37,0,0
Breena Jest,7/13/2010,815-41-4471,84879,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K,13,0,0
Inness Peasby,8/18/2007,864-20-8306,4234,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,16,0,0
Tootsie McArd,3/23/1982,808-65-3162,1929,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,41,0,0
Sim Cartmill,4/5/1974,898-26-2591,17847,Self-emp-inc,Some-college,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,55,United-States,<=50K,49,0,0
Derron Nuzzetti,4/24/1956,367-67-1709,71147,Private,Some-college,10,Widowed,Transport-moving,Unmarried,White,Female,25,Outlying-US(Guam-USVI-etc),<=50K,67,0,0
Micky Duester,4/17/2007,341-04-2588,98619,Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,40,United-States,<=50K,16,0,0
Huntley Handrock,10/26/1955,718-13-0886,94135,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,32,United-States,<=50K,68,0,0
Isabelle Steinhammer,1/7/1956,371-90-1200,97103,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,67,0,0
Jenelle Quiney,11/21/1975,642-49-4475,9142,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,48,0,0
Zorana Daveren,1/7/2009,398-46-3271,54662,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,14,0,0
Ogdan Daingerfield,8/3/1971,464-30-5678,73842,Private,12th,8,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,<=50K,52,0,0
Niki Hillburn,1/21/1996,762-53-5693,89390,Private,12th,8,Separated,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,27,1055,0
Mabelle Pagelsen,6/22/1999,895-20-8579,42673,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,24,0,0
Brittany McCrackem,11/22/1953,651-29-9277,82024,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,38,,<=50K,70,0,0
Royce Conklin,1/6/1957,592-57-3022,12767,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,<=50K,66,0,0
Chrissie Colson,4/14/1971,302-41-7365,19101,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,35,Philippines,<=50K,52,0,0
Howard Lendon,4/7/1982,725-35-4897,20995,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,40,United-States,<=50K,41,0,0
Alaster Deeming,11/14/1992,490-54-2753,61995,Self-emp-not-inc,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,50,United-States,<=50K,31,0,0
Patrice Mendel,11/1/2001,224-71-7854,21773,,Assoc-voc,11,Widowed,,Not-in-family,White,Female,8,United-States,<=50K,22,0,0
Katherine Corkett,6/28/1970,558-85-3031,48387,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,50,United-States,<=50K,53,0,0
Therine Bryning,7/18/1995,281-84-4877,58250,State-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K,28,0,0
Mathilde Camilleri,5/29/1953,298-08-4277,64624,Private,Bachelors,13,Divorced,Tech-support,Unmarried,White,Male,20,United-States,<=50K,70,0,0
Vicky Manser,11/24/2004,795-16-4949,73001,Private,HS-grad,9,Widowed,Sales,Unmarried,White,Female,32,United-States,<=50K,19,0,0
Roxanna Falconar,8/23/1993,100-38-4361,46773,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,30,7298,0
Hedvige Lindborg,4/2/1977,428-92-0684,49469,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,48,United-States,<=50K,46,0,0
Tally Beenham,9/27/1963,543-45-0407,3114,Local-gov,HS-grad,9,Separated,Protective-serv,Not-in-family,Black,Male,40,United-States,<=50K,60,0,0
Bradney Belt,2/10/1976,612-23-3836,5408,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,35,United-States,<=50K,47,0,0
Janifer Rimer,8/14/1997,897-99-7675,12434,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K,26,7688,0
Kylie Littefair,6/26/1971,126-33-9037,91956,Private,Some-college,10,Never-married,Sales,Own-child,Black,Male,35,United-States,<=50K,52,0,0
Zarah O'Loughlin,6/3/1989,264-53-4268,23972,Private,Some-college,10,Never-married,Sales,Other-relative,White,Female,40,United-States,<=50K,34,0,0
Scottie Burdfield,8/4/2012,330-23-5510,43857,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,11,0,0
Willow Pyvis,8/3/1983,402-82-5309,6271,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,30,United-States,<=50K,40,0,2042
Thaddus Palke,8/1/2005,503-83-0411,44302,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,<=50K,18,0,0
Wynnie Mitrikhin,1/20/1965,816-94-3308,28637,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,3,El-Salvador,<=50K,58,0,0
Colver MacRedmond,2/7/1986,128-77-4026,91085,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,84,Portugal,<=50K,37,3942,0
Isac Lerigo,3/26/1972,260-48-5015,20484,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,51,0,0
Nate Farnham,8/27/2002,536-55-4737,11744,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,30,United-States,<=50K,21,0,0
Gabe Battrum,3/6/1955,432-05-5400,83977,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,68,15024,0
Rivkah Thebe,1/10/2012,705-87-2847,78936,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,11,0,0
Stephannie Mc Caughen,12/11/2000,773-74-2741,70218,Private,10th,6,Separated,Other-service,Unmarried,White,Female,36,United-States,<=50K,23,0,0
Valaria Proschke,8/17/1999,356-15-0839,26588,,Assoc-voc,11,Widowed,,Unmarried,White,Female,38,United-States,<=50K,24,0,0
Dorian Leggatt,6/24/2007,486-67-7999,3090,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,16,0,0
Skye Djokovic,10/19/2002,222-75-0140,7730,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K,21,0,0
Amalita Szantho,10/15/1972,150-43-3624,76306,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,99,United-States,<=50K,51,0,0
Kerwin Jameson,4/21/1953,409-34-4600,46564,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,70,0,0
Marla Cosin,4/30/2005,612-86-8093,70076,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Columbia,<=50K,18,0,0
Purcell De Lasci,12/28/1999,637-24-9838,51430,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,<=50K,24,3781,0
Dillon Stolle,10/10/2004,710-97-4285,76019,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,19,0,0
Betsy Axtens,10/24/1959,184-83-8895,46549,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,64,0,0
Gabrielle Bowering,10/25/1966,350-37-4078,36257,Private,HS-grad,9,Divorced,Other-service,Own-child,White,Female,15,United-States,<=50K,57,0,0
Albert Regorz,2/12/2001,392-07-4580,3180,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,22,0,1887
Amble Remirez,6/4/1963,239-53-3605,51044,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,48,United-States,<=50K,60,4101,0
Nicolis Matteuzzi,2/1/2011,672-39-7638,37653,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,<=50K,12,0,0
Bobette Shovlar,11/30/1979,830-10-8126,7148,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,44,99999,0
Lari Scurr,5/4/1968,679-41-6091,92979,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,5,United-States,<=50K,55,0,0
