Name,DOB,SSN,Zip,Workclass,Education,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Country,Target,Age,Capital Gain,Capital Loss
Caroline Stedman,4/5/1991,383-30-4210,76180,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,32,0,1902
Emory Fedorchenko,8/26/1993,390-16-4097,54244,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,80,United-States,>50K,30,0,2415
Zacherie Yirrell,9/30/1988,389-38-7535,47969,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,60,South,>50K,35,0,0
Harlan Headland,12/23/1979,326-45-3082,23125,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,36,United-States,<=50K,44,0,0
Briana Lebell,10/24/1956,514-14-4392,48807,,HS-grad,9,Married-civ-spouse,,Wife,White,Female,30,Mexico,<=50K,67,0,0
Tildy Phare,3/13/1960,407-50-2459,40946,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,63,0,0
Conny Grasser,5/29/2001,665-79-3601,75742,Private,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,40,United-States,<=50K,22,0,0
Carny Gimenez,9/7/2000,493-25-6358,72468,Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,23,0,0
Caryl Deery,11/6/1969,737-37-7911,89205,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,37,Mexico,<=50K,54,0,0
Mylo Wheatcroft,2/23/1987,376-48-6318,26497,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,55,United-States,>50K,36,0,0
Thor Dilkes,7/29/2011,279-15-8643,14135,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,12,0,0
Kippy Osmint,4/30/1983,357-14-0459,19338,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Mexico,<=50K,40,0,0
Orel Jurn,10/20/1968,819-35-2814,76588,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,Germany,>50K,55,0,0
Laraine Otham,9/3/1955,469-47-4061,6447,Private,12th,8,Married-spouse-absent,Handlers-cleaners,Not-in-family,Other,Male,56,Dominican-Republic,<=50K,68,0,0
Corrie Kennington,12/8/1953,144-84-8540,66158,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,45,United-States,<=50K,70,0,0
Merrel Juza,1/2/1969,312-90-5153,27335,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,54,0,0
Grazia Copestake,12/4/1991,829-64-1951,88965,Self-emp-not-inc,Bachelors,13,Separated,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,32,0,0
Francine Grattage,10/15/1951,348-82-9978,19347,,Some-college,10,Never-married,,Not-in-family,White,Female,40,United-States,<=50K,72,0,0
Siward Hillitt,12/24/1990,645-69-3736,46694,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,33,0,0
Belita Brittlebank,2/24/1999,525-28-1223,19137,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,24,0,0
Care Mirando,7/28/2012,745-91-5956,2762,Private,11th,7,Never-married,Sales,Not-in-family,White,Female,40,Honduras,<=50K,11,0,0
Barbee Sainer,8/11/1981,830-72-5805,94256,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,42,0,0
Rivalee Gabbott,3/28/1985,530-94-8795,38555,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,United-States,<=50K,38,0,0
Faulkner Blanchard,7/31/1956,551-72-0754,87800,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,67,0,0
Jim Killingworth,6/1/1999,401-14-5252,44661,Private,Some-college,10,Separated,Tech-support,Not-in-family,White,Female,38,United-States,<=50K,24,0,0
Jerry Taffie,7/26/1954,370-13-8572,35578,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,69,0,0
Lewes Kobierzycki,12/23/1973,390-85-7521,85724,Self-emp-not-inc,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,15,United-States,<=50K,50,0,0
Gare Pomphrey,8/18/1967,226-72-0131,16037,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,50,United-States,<=50K,56,0,0
Alika Hadrill,7/13/1977,438-26-9613,83586,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,40,Vietnam,<=50K,46,0,0
Skipton Aiskrigg,9/24/1960,709-28-4539,74409,Self-emp-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,63,0,0
Kalli Danielsohn,5/19/1958,697-77-9576,57345,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,<=50K,65,0,0
Jefferey Pavluk,5/23/1980,145-29-3429,97567,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,<=50K,43,0,0
Donielle Beveredge,2/26/1961,749-35-0557,72916,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,India,<=50K,62,0,0
Jenni Bodicum,12/9/1956,173-50-3503,42063,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K,67,0,0
Yasmeen Domenici,9/16/1994,429-22-5241,24757,Private,10th,6,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,29,0,0
Rois Simic,8/2/2008,248-47-0419,67056,Private,HS-grad,9,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,48,China,<=50K,15,0,0
Ortensia Caesman,3/19/1996,234-11-8983,72160,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,27,0,0
Netti Hensmans,2/15/2010,828-07-6718,5628,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,13,0,0
Dulci Penhalewick,6/29/1963,588-30-6729,59578,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,>50K,60,15024,0
Towney Milesap,8/20/1972,437-62-1445,48872,Private,9th,5,Separated,Other-service,Unmarried,Black,Female,40,,<=50K,51,0,0
Dorian Leggatt,6/24/2007,486-67-7999,3090,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,16,0,0
Maddie Sparwell,9/19/1996,315-82-7886,96235,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,<=50K,27,0,0
Keenan Ovitts,6/19/1991,502-67-6920,18327,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,10,Thailand,<=50K,32,0,0
Ansell Methingam,4/2/1990,627-42-4193,13460,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,Iran,<=50K,33,0,0
Gabriel Deners,6/4/1986,360-32-7694,15581,,9th,5,Married-civ-spouse,,Husband,White,Male,40,United-States,<=50K,37,0,0
Halsey Dundon,8/15/1989,273-16-0551,45874,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,34,0,0
Ivy Codron,7/10/1997,489-51-7208,83843,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,United-States,>50K,26,0,1977
Glenine Gisburne,9/3/1991,392-26-1320,92125,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,<=50K,32,0,0
Cull Condon,8/25/1986,855-03-5568,7741,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,58,United-States,<=50K,37,0,0
Maisey Hospital,5/3/1995,240-27-3998,66999,Private,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,<=50K,28,0,0
Tannie Lydster,1/20/1986,180-27-0688,93188,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,37,0,0
Michael Wherrit,2/24/1980,236-72-4835,75154,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,Mexico,<=50K,43,0,0
Ailene Danilchenko,3/29/2007,834-60-2205,98544,,Assoc-acdm,12,Widowed,,Not-in-family,White,Female,4,United-States,<=50K,16,0,0
Gan Mickleburgh,7/21/1958,786-20-9393,91690,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,65,0,0
Olivia Cumesky,8/1/1964,613-93-5536,49100,Local-gov,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Male,40,United-States,<=50K,59,0,0
Aimee Bleiman,3/31/2012,639-70-7542,84372,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,35,United-States,<=50K,11,0,0
Chase Jakubovski,12/4/1986,759-01-3065,74332,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,<=50K,37,0,0
Tate Chalk,2/10/1997,651-03-6450,58476,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,48,United-States,<=50K,26,0,0
Anne-corinne Gregorowicz,12/11/1985,719-50-9627,27984,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,38,0,0
Sue Lorrain,7/20/2008,364-37-6301,49696,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,15,0,0
Conrado Iacobini,7/7/1986,818-51-4637,13140,,Masters,14,Married-civ-spouse,,Husband,White,Male,8,United-States,>50K,37,0,0
Carlye Cantor,1/24/1951,615-85-8755,58710,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,>50K,72,0,0
Koralle Smallpiece,1/5/1994,428-07-7567,24545,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,29,0,0
Millie Kirkness,10/1/1981,303-36-1088,69724,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,60,United-States,>50K,42,0,0
Codi Barron,3/17/2009,336-33-5485,95036,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,14,0,0
Barton Joontjes,7/23/2001,713-19-5103,29563,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,22,0,0
Gerald Wahlberg,9/7/1992,159-90-8677,43190,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,60,India,<=50K,31,0,0
Claresta Christoffels,6/12/1997,766-05-0393,90875,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,26,0,0
Lexi Stennes,7/20/1984,560-92-8246,58888,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,41,United-States,<=50K,39,0,0
Thomas Gillebert,1/2/1987,687-98-3692,68414,Private,11th,7,Separated,Other-service,Unmarried,Black,Female,40,United-States,<=50K,36,0,0
Jourdain Klimkowski,2/9/1995,639-63-3109,31243,Private,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,28,0,0
Diane Danilenko,6/6/1978,346-83-7794,98613,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,63,United-States,>50K,45,14084,0
Berri Braniff,4/15/2009,172-24-9598,80093,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K,14,0,0
Raphael Kabsch,9/18/1985,700-69-7463,69651,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,38,0,0
Marlowe McDonand,8/7/2006,546-78-7067,55046,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,17,0,0
Eydie Lyddon,12/16/1987,180-25-2796,70066,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,37,United-States,<=50K,36,0,0
Percival Gribben,8/14/1970,511-93-0009,87131,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,12,United-States,>50K,53,0,0
Beaufort Pomery,4/15/1983,201-60-3269,14509,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,13,United-States,<=50K,40,0,0
Marguerite Teague,3/14/1981,695-76-4349,34354,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K,42,4650,0
Chrissie Colson,4/14/1971,302-41-7365,19101,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,35,Philippines,<=50K,52,0,0
Reinaldos Yashnov,8/19/1995,678-78-1423,88760,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,28,0,0
Mitchel Trice,10/23/2000,875-69-8563,68066,,HS-grad,9,Married-civ-spouse,,Husband,Black,Male,40,United-States,<=50K,23,0,0
Yale Carvill,9/22/1987,301-44-0756,85613,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,45,United-States,<=50K,36,5455,0
Jewelle O'Doherty,10/26/1976,393-57-0649,52570,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K,47,0,0
Lane Cossins,10/22/1993,686-73-0631,75298,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,30,0,0
Ivonne Henner,7/2/1965,279-96-9100,87593,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,23,United-States,<=50K,58,0,0
Urban Rickett,11/28/1997,716-17-5669,48872,Private,Some-college,10,Widowed,Craft-repair,Unmarried,White,Female,38,United-States,<=50K,26,0,0
Sergeant Plumley,1/25/1991,693-30-9708,83105,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K,32,0,0
Leonora Pavel,6/8/1973,774-28-5627,60330,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Germany,<=50K,50,0,0
Ashlie Lezemere,9/15/2002,480-14-5002,24173,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,>50K,21,0,0
Vale Pummell,3/5/1953,110-35-2915,2723,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,>50K,70,0,0
Leonanie O'Rodane,3/19/1961,835-47-3138,61482,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,56,United-States,<=50K,62,0,1980
Ragnar Braxay,5/3/1963,767-72-8949,1917,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,30,China,<=50K,60,0,0
Faina Thomassen,6/25/2007,496-95-7767,64400,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,4,United-States,<=50K,16,0,0
Cam Duprey,2/22/1988,649-41-6705,13006,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,El-Salvador,<=50K,35,0,0
Augustin O'Gaven,4/13/1957,748-41-2212,15013,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K,66,0,0
Johnnie Jeenes,10/22/2000,387-85-7898,37256,Private,1st-4th,2,Never-married,Other-service,Not-in-family,White,Male,20,El-Salvador,<=50K,23,0,0
Kasey Hall-Gough,1/31/1987,429-26-8321,20023,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,>50K,36,0,0
Georgie Noli,3/24/2005,715-62-9786,94996,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,18,0,0
Rafe Pembridge,9/14/1987,101-88-3963,68127,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,36,0,0
Marylinda Sammut,4/9/2000,202-44-6593,82521,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K,23,0,0
Catlee Renac,4/7/1956,554-41-0635,97972,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,67,0,0
Dana Yablsley,9/16/1964,288-86-6894,40798,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,>50K,59,0,0
Camey Dach,11/5/2008,445-43-3590,16581,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,15,6767,0
Marjory Noquet,3/22/1993,870-41-4498,7570,Private,10th,6,Never-married,Other-service,Unmarried,White,Female,38,Peru,<=50K,30,0,0
Annamaria Britney,9/16/1950,453-75-5577,64174,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,32,United-States,>50K,73,0,0
Pennie Headech,3/20/1975,174-43-7334,34194,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,8,United-States,<=50K,48,0,0
Brooke Reasun,8/29/1984,866-71-7776,90692,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,18,United-States,>50K,39,0,0
Collette Libbe,12/30/2000,804-18-5037,4826,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,23,3471,0
Mervin Calvert,4/28/1955,267-93-5317,16125,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,40,,<=50K,68,0,0
Horatius Rozalski,3/5/1995,896-97-1821,43915,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,Jamaica,>50K,28,0,0
Lesly Shepheard,12/11/2011,650-51-7763,44425,Self-emp-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,80,United-States,<=50K,12,0,0
Liana Gibbetts,3/18/1960,668-71-4014,47557,,Prof-school,15,Married-civ-spouse,,Husband,White,Male,10,United-States,>50K,63,6418,0
Major Brambley,1/1/1987,369-57-3132,53212,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,16,United-States,<=50K,36,0,0
Gwenette Cradock,10/13/1963,475-40-3222,92599,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K,60,0,1876
Kylila Uttermare,2/2/1957,371-82-0858,16057,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,Black,Female,40,United-States,<=50K,66,0,0
Layney Oliveto,3/10/1954,846-11-3575,91855,Private,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Male,40,United-States,<=50K,69,0,0
Worthington Cressor,9/16/2009,605-35-9278,36934,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,Dominican-Republic,<=50K,14,0,0
Rice Klimus,2/26/1994,723-17-7813,25348,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,>50K,29,0,1887
Archaimbaud Stainson,9/29/1969,494-49-2943,47,,Some-college,10,Never-married,,Own-child,White,Female,40,United-States,<=50K,54,0,0
Carleton Brownett,3/19/1961,210-28-2229,94805,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,62,0,0
Dewain Burdfield,8/7/1976,862-32-8129,13360,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,47,0,0
Thebault Ravenscroftt,3/21/1981,262-08-2604,60715,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,75,United-States,<=50K,42,0,0
Clarine Flook,7/19/1992,669-18-7689,19928,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K,31,0,0
Richie Varrow,2/17/1990,591-53-9983,57686,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,<=50K,33,0,0
Wileen Tunnoch,4/7/2007,855-72-8262,75131,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,16,5178,0
Cal Stabler,8/13/1951,226-04-6763,50772,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K,72,0,0
Rebeka MacAlpine,1/1/1974,203-53-4883,38686,,10th,6,Married-civ-spouse,,Husband,White,Male,35,United-States,<=50K,49,0,0
Tiler Longmire,10/22/1983,738-34-3268,26072,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,45,United-States,<=50K,40,0,0
Mariann Iacobini,4/8/1980,139-98-6084,88139,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,40,,<=50K,43,0,0
Meara Douberday,8/20/1965,782-97-1532,61283,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,58,0,0
Mariette Jedraszek,1/1/1970,427-93-4939,80482,Private,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,40,Guatemala,<=50K,53,0,0
Luce Pomfret,3/23/2007,885-60-1156,14210,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K,16,0,0
Montgomery Crichten,8/6/1969,594-19-5095,45925,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,Black,Female,35,United-States,<=50K,54,0,0
Oralia Roby,6/5/1956,398-70-7914,65534,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Female,70,United-States,<=50K,67,0,1669
Tony Annets,2/9/1974,441-83-0664,67935,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,24,United-States,<=50K,49,0,0
Free Messruther,10/18/1959,736-18-4839,9293,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,65,United-States,<=50K,64,0,0
Clarice McCullouch,1/24/1964,205-66-2655,18739,Private,11th,7,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K,59,0,0
